order_number,order_date,channel,warehouse_code,order_quantity,unit_price,revenue,cost,customer_names,product_name,state_code,state_name,lat,lon,region,budget
SO - 0008014,2017-03-31,Distributor,NXH382,9,4020.0,36180.0,2211.0,Oozz Group,Product 4,CA,California,33.74557,-117.86783,West,2885560.824
SO - 0010595,2017-03-31,Wholesale,AXW291,5,3892.7000000000003,19463.5,2763.817,Natures Group,Product 26,TX,Texas,33.19762,-96.61527,South,5685138.2700000005
SO - 0001161,2017-04-01,Wholesale,NXH382,11,1232.8,13560.8,702.6959999999999,Realpoint Corp,Product 14,MA,Massachusetts,41.89806,-70.62417,Northeast,4028698.4090000005
SO - 0001223,2017-04-01,Wholesale,NXH382,9,1092.1000000000001,9828.900000000001,524.2080000000001,Skajo Ltd,Product 25,MI,Michigan,42.24087,-83.26965,Midwest,5342315.484
SO - 0001776,2017-04-01,Distributor,NXH382,9,1916.2,17245.8,1379.664,Voolith Ltd,Product 2,CA,California,33.03699,-117.29198,West,3050087.565
SO - 0003305,2017-04-01,Wholesale,NXH382,6,2572.8,15436.800000000001,1698.0480000000002,Bluezoom Group,Product 2,NY,New York,43.01164,-78.75715,Northeast,3050087.565
SO - 0003402,2017-04-01,Wholesale,NXH382,6,737.0,4422.0,412.72,Yodoo Ltd,Product 1,NY,New York,42.88645,-78.87837,Northeast,3016489.209
SO - 0003911,2017-04-01,Wholesale,NXH382,6,1045.2,6271.200000000001,825.7080000000001,Talane Group,Product 2,CT,Connecticut,41.20569,-73.12799,Northeast,3050087.565
SO - 0006208,2017-04-01,Wholesale,NXH382,6,1152.4,6914.400000000001,576.2,MEIJER Corp,Product 7,NV,Nevada,36.10803,-115.245,West,889737.555
SO - 0007691,2017-04-01,Wholesale,NXH382,7,2633.1,18431.7,1764.1770000000001,NCS Group,Product 7,CA,California,37.79743,-121.21605,West,889737.555
SO - 0001135,2017-04-01,Export,GUT930,6,2646.5,15879.0,1217.39,Voolia Ltd,Product 26,OK,Oklahoma,34.60869,-98.39033,South,5685138.2700000005
SO - 0003493,2017-04-01,Export,NXH382,8,2834.1,22672.8,1445.391,EMD Group,Product 19,MN,Minnesota,44.94441,-93.09327,Midwest,1645841.6
SO - 0005115,2017-04-01,Wholesale,AXW291,7,3504.1,24528.7,2207.583,Aldi Ltd,Product 25,CO,Colorado,39.55388,-104.96943,West,5342315.484
SO - 0005830,2017-04-01,Distributor,NXH382,6,1078.7,6472.200000000001,722.729,Mydeo Ltd,Product 15,CA,California,33.96358,-117.56418,West,3299478.315
SO - 0001745,2017-04-01,Wholesale,AXW291,5,1118.9,5594.5,682.529,Remedy Ltd,Product 20,OH,Ohio,41.48199,-81.79819,Midwest,2067108.1199999999
SO - 0001988,2017-04-01,Wholesale,GUT930,9,1226.1000000000001,11034.900000000001,944.0970000000001,Voolia Ltd,Product 22,ID,Idaho,43.46658,-112.03414,West,663601.902
SO - 0003932,2017-04-01,Wholesale,GUT930,9,3919.5,35275.5,1685.385,Skippad Ltd,Product 10,CA,California,33.99307,-117.96868,West,864331.624
SO - 0004053,2017-04-01,Wholesale,GUT930,7,1105.5,7738.5,795.9599999999999,Zoomzone Corp,Product 1,IL,Illinois,40.11642,-88.24338,Midwest,3016489.209
SO - 0004122,2017-04-01,Distributor,FLR025,7,1802.3,12616.1,1063.357,Blogspan Ltd,Product 11,FL,Florida,27.86614,-82.32648,South,1230458.484
SO - 0004955,2017-04-01,Export,AXW291,8,5561.0,44488.0,2335.62,Yombu Corp,Product 5,IL,Illinois,41.93807,-87.8685,Midwest,3925424.5420000004
SO - 000821,2017-04-01,Distributor,AXW291,9,247.9,2231.1,151.219,Gigabox Group,Product 1,CA,California,34.08057,-118.07285,West,3016489.209
SO - 0002716,2017-04-01,Distributor,AXW291,5,1058.6000000000001,5293.000000000001,793.95,Geiss Company,Product 4,TN,Tennessee,35.04563,-85.30968,South,2885560.824
SO - 0005259,2017-04-01,Wholesale,AXW291,10,2438.8,24388.0,1999.816,Topco Company,Product 1,CT,Connecticut,41.76371,-72.68509,Northeast,3016489.209
SO - 0006096,2017-04-01,Distributor,FLR025,10,268.0,2680.0,198.32,Z.H.T. Group,Product 21,CA,California,33.19587,-117.37948,West,959899.2180000001
SO - 0007434,2017-04-01,Wholesale,AXW291,10,1768.8,17688.0,1238.1599999999999,Livepath Corp,Product 14,TX,Texas,33.10317,-96.67055,South,4028698.4090000005
SO - 0007906,2017-04-01,Distributor,AXW291,8,6478.900000000001,51831.200000000004,4405.652000000001,Fatz Group,Product 5,IN,Indiana,41.64717,-86.13333,Midwest,3925424.5420000004
SO - 0010225,2017-04-01,Distributor,GUT930,9,6438.7,57948.299999999996,3670.0589999999997,Trunyx Ltd,Product 26,GA,Georgia,31.57851,-84.15574,South,5685138.2700000005
SO - 0001527,2017-04-01,Distributor,GUT930,7,6291.3,44039.1,4844.301,Jabbercube Corp,Product 3,TX,Texas,33.05077,-96.74794,South,2642352.432
SO - 0002779,2017-04-01,Wholesale,AXW291,5,2264.6,11323.0,1585.2199999999998,Brightdog Corp,Product 4,MI,Michigan,43.01253,-83.68746,Midwest,2885560.824
SO - 0002954,2017-04-01,Wholesale,NXH382,5,3899.4,19497.0,3119.5200000000004,Roberts Company,Product 3,IL,Illinois,41.5177,-88.14885,Midwest,2642352.432
SO - 0004785,2017-04-01,Wholesale,GUT930,12,201.0,2412.0,90.45,Wordware Company,Product 3,KS,Kansas,39.18831,-96.60586,Midwest,2642352.432
SO - 0006110,2017-04-01,Wholesale,AXW291,8,234.5,1876.0,154.77,Jayo Company,Product 16,TX,Texas,32.90983,-96.63033,South,2062061.144
SO - 0007873,2017-04-01,Wholesale,FLR025,8,3906.1,31248.8,1718.684,Zoovu Corp,Product 20,IN,Indiana,39.61366,-86.10665,Midwest,2067108.1199999999
SO - 0010177,2017-04-01,Distributor,NXH382,10,1132.3,11323.0,826.579,Army Group,Product 25,KS,Kansas,37.69224,-97.33754,Midwest,5342315.484
SO - 0008370,2017-04-01,Wholesale,GUT930,10,4006.6,40066.0,3285.412,Yombu Corp,Product 15,CA,California,37.6941,-122.08635,West,3299478.315
SO - 000320,2017-04-01,Distributor,GUT930,8,2519.2000000000003,20153.600000000002,2040.5520000000004,Gabvine Ltd,Product 25,WA,Washington,47.67323,-117.23937,West,5342315.484
SO - 000687,2017-04-01,Distributor,AXW291,7,1139.0,7973.0,649.2299999999999,Aromaticos Company,Product 29,FL,Florida,26.71534,-80.05337,South,594471.5700000001
SO - 000972,2017-04-01,Distributor,GUT930,7,1051.9,7363.300000000001,831.0010000000001,Eidel Corp,Product 28,NY,New York,43.25035,-77.70052,Northeast,1003867.767
SO - 0001429,2017-04-01,Distributor,GUT930,8,1179.2,9433.6,978.736,Oba Company,Product 15,CO,Colorado,38.25445,-104.60914,West,3299478.315
SO - 0003102,2017-04-01,Wholesale,GUT930,10,2599.6,25996.0,1195.816,Fred's Company,Product 17,CA,California,37.93576,-122.34775,West,2119616.824
SO - 0003158,2017-04-01,Distributor,AXW291,5,2559.4,12797.0,1970.738,Shuffledri Group,Product 16,SC,South Carolina,32.81793,-79.95896,South,2062061.144
SO - 0003670,2017-04-01,Distributor,GUT930,10,5366.7,53667.0,3542.022,US Ltd,Product 18,IL,Illinois,40.47578,-88.96991,Midwest,2309499.045
SO - 0003980,2017-04-01,Export,AXW291,12,214.4,2572.8,165.08800000000002,H Ltd,Product 2,CA,California,38.79073,-121.23578,West,3050087.565
SO - 0004561,2017-04-01,Distributor,GUT930,11,5313.1,58444.100000000006,2550.288,General Company,Product 6,WA,Washington,46.21125,-119.13723,West,1672229.416
SO - 0005031,2017-04-01,Distributor,AXW291,12,964.8000000000001,11577.6,530.6400000000001,Quaxo Ltd,Product 19,UT,Utah,40.60967,-111.9391,West,1645841.6
SO - 0005806,2017-04-01,Distributor,GUT930,6,2278.0,13668.0,1321.24,Arbor Company,Product 26,SD,South Dakota,44.08054,-103.23101,Midwest,5685138.2700000005
SO - 0006642,2017-04-01,Distributor,AXW291,7,2505.8,17540.600000000002,1804.1760000000002,Kare Corp,Product 16,PA,Pennsylvania,40.03788,-76.30551,Northeast,2062061.144
SO - 0006881,2017-04-01,Distributor,AXW291,12,1259.6000000000001,15115.2,516.436,Kare Corp,Product 25,CO,Colorado,39.73915,-104.9847,West,5342315.484
SO - 0009061,2017-04-01,Wholesale,GUT930,9,221.1,1989.8999999999999,161.403,Internatio Company,Product 2,NC,North Carolina,36.07264,-79.79198,South,3050087.565
SO - 0010393,2017-04-01,Export,NXH382,12,897.8000000000001,10773.6,538.6800000000001,Twinte Group,Product 26,IA,Iowa,41.26194,-95.86083,Midwest,5685138.2700000005
SO - 0010469,2017-04-01,Distributor,GUT930,6,1065.3,6391.799999999999,671.139,Rochester Group,Product 25,IL,Illinois,41.93807,-87.8685,Midwest,5342315.484
SO - 000624,2017-04-02,Wholesale,NXH382,11,201.0,2211.0,160.8,Divanoodle Ltd,Product 8,CA,California,36.06523,-119.01677,West,1085037.3290000001
SO - 0001460,2017-04-02,Wholesale,NXH382,11,2525.9,27784.9,1843.907,BTA Corp,Product 2,WI,Wisconsin,43.07305,-89.40123,Midwest,3050087.565
SO - 0002101,2017-04-02,Wholesale,NXH382,7,1313.2,9192.4,617.204,Snaptags Ltd,Product 30,FL,Florida,28.11873,-81.47923,South,1011609.684
SO - 0004505,2017-04-02,Distributor,NXH382,7,3865.9,27061.3,2319.54,Chatterpoi Corp,Product 25,WA,Washington,47.97898,-122.20208,West,5342315.484
SO - 0005683,2017-04-02,Wholesale,NXH382,7,3939.6,27577.2,3151.6800000000003,Avamba Company,Product 26,LA,Louisiana,29.95465,-90.07507,South,5685138.2700000005
SO - 0006532,2017-04-02,Export,NXH382,10,1782.2,17822.0,1301.006,Eayo Company,Product 18,CA,California,37.00578,-121.56828,West,2309499.045
SO - 0007143,2017-04-02,Wholesale,NXH382,10,1025.1000000000001,10251.000000000002,645.8130000000001,Centizu Company,Product 27,LA,Louisiana,32.51599,-93.73212,South,964940.2310000001
SO - 0007946,2017-04-02,Distributor,NXH382,8,1286.4,10291.2,990.5280000000001,Nexus Group,Product 1,CA,California,33.96358,-117.56418,West,3016489.209
SO - 000199,2017-04-02,Wholesale,AXW291,11,1206.0,13266.0,844.1999999999999,Brainspher Ltd,Product 25,FL,Florida,25.81954,-80.35533,South,5342315.484
SO - 000869,2017-04-02,Wholesale,AXW291,6,2666.6,15999.599999999999,1253.302,Mycone Ltd,Product 1,NY,New York,42.12662,-76.03324,Northeast,3016489.209
SO - 0002667,2017-04-02,Wholesale,GUT930,9,864.3000000000001,7778.700000000001,726.0120000000001,Feednation Corp,Product 5,TX,Texas,32.90983,-96.63033,South,3925424.5420000004
SO - 0004072,2017-04-02,Wholesale,GUT930,8,1139.0,9112.0,569.5,Realbuzz Ltd,Product 26,CA,California,33.9164,-118.35257,West,5685138.2700000005
SO - 0006569,2017-04-02,Export,NXH382,9,884.4,7959.599999999999,353.76,Skajo Ltd,Product 5,CO,Colorado,40.39776,-105.07498,West,3925424.5420000004
SO - 0007373,2017-04-02,Wholesale,FLR025,6,6009.900000000001,36059.4,4928.118,Realcube Company,Product 12,CA,California,37.93576,-122.34775,West,1356976.996
SO - 0002614,2017-04-02,Wholesale,NXH382,7,1112.2,7785.400000000001,489.368,ALK-Abello Ltd,Product 25,FL,Florida,25.72149,-80.26838,South,5342315.484
SO - 0002734,2017-04-02,Wholesale,FLR025,5,2539.3,12696.5,1828.296,Meejo Corp,Product 4,IL,Illinois,40.4842,-88.99369,Midwest,2885560.824
SO - 0003348,2017-04-02,Wholesale,AXW291,12,884.4,10612.8,477.576,Amerisourc Corp,Product 8,CA,California,38.4088,-121.37162,West,1085037.3290000001
SO - 0004511,2017-04-02,Distributor,AXW291,10,1239.5,12395.0,942.02,Liberty Group,Product 28,NJ,New Jersey,40.48622,-74.45182,Northeast,1003867.767
SO - 0004680,2017-04-02,Wholesale,GUT930,11,1125.6000000000001,12381.600000000002,607.8240000000001,Skidoo Company,Product 21,NY,New York,40.83722,-73.88611,Northeast,959899.2180000001
SO - 0004705,2017-04-02,Distributor,GUT930,11,5031.7,55348.7,2364.899,Ascend Ltd,Product 25,VA,Virginia,38.63706,-77.31109,South,5342315.484
SO - 0004755,2017-04-02,Wholesale,AXW291,8,857.6,6860.8,711.808,Deseret Group,Product 5,NJ,New Jersey,40.09789,-74.21764,Northeast,3925424.5420000004
SO - 0004945,2017-04-02,Wholesale,AXW291,5,214.4,1072.0,102.91199999999999,Colgate-Pa Group,Product 16,FL,Florida,26.64063,-81.87231,South,2062061.144
SO - 0006212,2017-04-02,Wholesale,NXH382,7,1011.7,7081.900000000001,839.711,CLINIQUE Ltd,Product 13,TX,Texas,31.75872,-106.48693,South,3720639.645
SO - 0007093,2017-04-02,Wholesale,AXW291,12,241.20000000000002,2894.4,120.60000000000001,US Ltd,Product 16,CA,California,34.1064,-117.37032,West,2062061.144
SO - 0007107,2017-04-02,Wholesale,AXW291,11,5092.0,56012.0,3360.7200000000003,Zava Group,Product 17,NC,North Carolina,35.92812,-79.03742,South,2119616.824
SO - 0007916,2017-04-02,Wholesale,GUT930,5,180.9,904.5,110.349,Flipbug Ltd,Product 26,PA,Pennsylvania,42.12922,-80.08506,Northeast,5685138.2700000005
SO - 0008625,2017-04-02,Wholesale,GUT930,7,1045.2,7316.400000000001,616.668,Zoonder Group,Product 29,FL,Florida,28.07807,-82.76371,South,594471.5700000001
SO - 0009070,2017-04-02,Wholesale,AXW291,12,1051.9,12622.800000000001,599.583,Liberty Group,Product 26,WA,Washington,46.60207,-120.5059,West,5685138.2700000005
SO - 000926,2017-04-02,Distributor,GUT930,12,1105.5,13266.0,464.31,Realcube Company,Product 12,WA,Washington,47.67399,-122.12151,West,1356976.996
SO - 0002138,2017-04-02,Distributor,AXW291,6,1045.2,6271.200000000001,595.764,Gabvine Ltd,Product 28,OK,Oklahoma,36.39559,-97.87839,South,1003867.767
SO - 0006946,2017-04-02,Wholesale,AXW291,12,268.0,3216.0,176.88,Aldi Ltd,Product 3,TX,Texas,30.51457,-97.81922,South,2642352.432
SO - 0009964,2017-04-02,Distributor,NXH382,5,1045.2,5226.0,804.8040000000001,US Ltd,Product 7,CA,California,37.56299,-122.32553,West,889737.555
SO - 0008303,2017-04-02,Wholesale,AXW291,12,1762.1000000000001,21145.2,1180.6070000000002,Camido Company,Product 11,CA,California,33.60002,-117.672,West,1230458.484
SO - 0001150,2017-04-02,Wholesale,NXH382,12,1989.9,23878.800000000003,795.96,Fred's Company,Product 13,FL,Florida,26.21286,-80.24977,South,3720639.645
SO - 0003380,2017-04-02,Wholesale,GUT930,8,5380.1,43040.8,4357.881,Zoovu Corp,Product 10,IL,Illinois,41.69043,-87.74383,Midwest,864331.624
SO - 0007550,2017-04-02,Wholesale,AXW291,6,964.8000000000001,5788.8,578.88,Centizu Company,Product 4,VA,Virginia,37.27097,-79.94143,South,2885560.824
SO - 0003299,2017-04-02,Wholesale,NXH382,6,241.20000000000002,1447.2,151.95600000000002,WOCKHARDT Group,Product 7,FL,Florida,26.97617,-82.09064,South,889737.555
SO - 0007568,2017-04-02,Wholesale,AXW291,8,1098.8,8790.4,879.04,Zooveo Company,Product 27,IA,Iowa,42.49567,-96.39053,Midwest,964940.2310000001
SO - 0009308,2017-04-02,Distributor,AXW291,6,1299.8,7798.799999999999,675.896,Walgreen Corp,Product 27,NC,North Carolina,35.05266,-78.87836,South,964940.2310000001
SO - 0008768,2017-04-02,Distributor,AXW291,6,3872.6,23235.6,1703.944,Alembic Ltd,Product 1,NY,New York,40.75,-73.86667,Northeast,3016489.209
SO - 0008465,2017-04-02,Wholesale,AXW291,11,1078.7,11865.7,560.9240000000001,Skippad Ltd,Product 17,CA,California,33.86751,-117.99812,West,2119616.824
SO - 0009533,2017-04-02,Wholesale,AXW291,6,1333.3,7999.799999999999,1026.641,Geiss Company,Product 30,CA,California,33.70918,-117.95367,West,1011609.684
SO - 000330,2017-04-03,Distributor,NXH382,8,1065.3,8522.4,468.73199999999997,Golden Corp,Product 25,CA,California,34.17056,-118.8375,West,5342315.484
SO - 0005959,2017-04-03,Wholesale,NXH382,11,1112.2,12234.2,567.222,Jayo Company,Product 26,IA,Iowa,42.50056,-90.66457,Midwest,5685138.2700000005
SO - 0009099,2017-04-03,Export,AXW291,6,1748.7,10492.2,944.2980000000001,Vitz Company,Product 26,NY,New York,40.88409,-73.37676,Northeast,5685138.2700000005
SO - 0010164,2017-04-03,Wholesale,NXH382,9,2284.7000000000003,20562.300000000003,1919.1480000000001,Cogilith Group,Product 17,MN,Minnesota,45.11997,-93.28773,Midwest,2119616.824
SO - 0003817,2017-04-03,Wholesale,GUT930,11,261.3,2874.3,109.746,Wordpedia Ltd,Product 4,WA,Washington,47.68149,-122.20874,West,2885560.824
SO - 0005536,2017-04-03,Wholesale,GUT930,7,737.0,5159.0,390.61,Dazzlesphe Corp,Product 5,CO,Colorado,40.42331,-104.70913,West,3925424.5420000004
SO - 0007408,2017-04-03,Wholesale,FLR025,12,5540.900000000001,66490.8,2659.632,Quimm Company,Product 19,UT,Utah,40.68689,-111.87549,West,1645841.6
SO - 0007681,2017-04-03,Export,AXW291,6,2458.9,14753.400000000001,1278.6280000000002,Zoonder Group,Product 12,AZ,Arizona,33.41477,-111.90931,West,1356976.996
SO - 0003584,2017-04-03,Wholesale,GUT930,12,2385.2000000000003,28622.4,1454.9720000000002,Z.H.T. Group,Product 25,CA,California,33.87029,-117.92534,West,5342315.484
SO - 0004113,2017-04-03,Distributor,NXH382,7,5145.6,36019.200000000004,3653.376,Chatterbri Ltd,Product 4,AR,Arkansas,36.33202,-94.11854,South,2885560.824
SO - 0006629,2017-04-03,Distributor,GUT930,5,3953.0,19765.0,1581.2,Thoughtmix Ltd,Product 18,IL,Illinois,42.35277,-88.06133,Midwest,2309499.045
SO - 0007172,2017-04-03,Wholesale,NXH382,6,194.3,1165.8000000000002,95.20700000000001,Safecor Corp,Product 1,IN,Indiana,41.68338,-86.25001,Midwest,3016489.209
SO - 0007596,2017-04-03,Wholesale,NXH382,10,2217.7000000000003,22177.000000000004,1153.2040000000002,Unit Ltd,Product 25,FL,Florida,28.89895,-81.99374,South,5342315.484
SO - 0010673,2017-04-03,Distributor,AXW291,11,1112.2,12234.2,500.49,Bluezoom Group,Product 2,IL,Illinois,40.74495,-89.60964,Midwest,3050087.565
SO - 0009002,2017-04-03,Distributor,AXW291,9,2994.9,26954.100000000002,2126.379,CARDINAL Group,Product 12,NY,New York,43.01164,-78.75715,Northeast,1356976.996
SO - 0008405,2017-04-03,Wholesale,AXW291,11,1701.8,18719.8,1276.35,Johnson Ltd,Product 8,OH,Ohio,39.34021,-84.41716,Midwest,1085037.3290000001
SO - 0001590,2017-04-03,Wholesale,AXW291,10,201.0,2010.0,124.62,Cadila Ltd,Product 24,OH,Ohio,39.34021,-84.41716,Midwest,756557.97
SO - 0002207,2017-04-03,Wholesale,AXW291,6,1018.4,6110.4,773.984,Tekfly Group,Product 14,IL,Illinois,42.04639,-87.69435,Midwest,4028698.4090000005
SO - 0002608,2017-04-03,Export,GUT930,11,1333.3,14666.3,706.649,Voolith Ltd,Product 13,CA,California,33.61891,-117.92895,West,3720639.645
SO - 0003569,2017-04-03,Wholesale,NXH382,12,5956.3,71475.6,4228.973,Pixoboo Corp,Product 22,TX,Texas,29.61968,-95.63495,South,663601.902
SO - 0005423,2017-04-03,Wholesale,GUT930,7,268.0,1876.0,195.64,Skinder Group,Product 4,NE,Nebraska,41.25861,-95.93779,Midwest,2885560.824
SO - 0007694,2017-04-03,Distributor,GUT930,5,1105.5,5527.5,884.4000000000001,Meejo Corp,Product 20,CT,Connecticut,41.1176,-73.4079,Northeast,2067108.1199999999
SO - 0010298,2017-04-03,Wholesale,AXW291,8,2311.5,18492.0,1386.8999999999999,Skiptube Ltd,Product 15,IA,Iowa,42.03471,-93.61994,Midwest,3299478.315
SO - 000504,2017-04-03,Wholesale,AXW291,9,1996.6000000000001,17969.4,1457.518,Vimbo Company,Product 18,CA,California,38.29714,-122.28553,West,2309499.045
SO - 0001597,2017-04-03,Distributor,AXW291,10,3611.3,36113.0,2672.362,Skippad Ltd,Product 26,MA,Massachusetts,41.70149,-71.15505,Northeast,5685138.2700000005
SO - 0001819,2017-04-03,Wholesale,AXW291,12,2224.4,26692.800000000003,1801.7640000000001,Blogtags Ltd,Product 19,IL,Illinois,41.76346,-88.2901,Midwest,1645841.6
SO - 0003101,2017-04-03,Wholesale,GUT930,10,884.4,8844.0,512.952,Fatz Group,Product 15,CA,California,32.64,-117.08417,West,3299478.315
SO - 0005266,2017-04-03,Wholesale,AXW291,6,2539.3,15235.800000000001,1904.4750000000001,SAFEWAY Ltd,Product 9,CA,California,38.1302,-121.27245,West,710415.405
SO - 0007961,2017-04-03,Distributor,AXW291,5,1976.5,9882.5,948.7199999999999,Zooveo Company,Product 15,NC,North Carolina,35.41069,-80.84285,South,3299478.315
SO - 0008563,2017-04-03,Distributor,GUT930,8,5601.2,44809.6,2912.624,Aimbo Corp,Product 28,CA,California,32.64,-117.08417,West,1003867.767
SO - 0008570,2017-04-03,Wholesale,FLR025,9,261.3,2351.7000000000003,169.84500000000003,Yombu Corp,Product 26,CA,California,38.35658,-121.98774,West,5685138.2700000005
SO - 0010200,2017-04-03,Distributor,NXH382,5,2499.1,12495.5,1299.532,Vitz Company,Product 29,IL,Illinois,41.59859,-87.85041,Midwest,594471.5700000001
SO - 000629,2017-04-03,Wholesale,GUT930,7,1152.4,8066.800000000001,507.05600000000004,Devpoint Group,Product 26,MS,Mississippi,32.31583,-90.21282,South,5685138.2700000005
SO - 0001368,2017-04-03,Wholesale,NXH382,12,2418.7000000000003,29024.4,1330.2850000000003,Gigabox Group,Product 3,IN,Indiana,39.67674,-86.15616,Midwest,2642352.432
SO - 0002533,2017-04-03,Distributor,AXW291,11,3832.4,42156.4,3027.596,Pacific Ltd,Product 13,VA,Virginia,39.11566,-77.5636,South,3720639.645
SO - 0003642,2017-04-03,Export,AXW291,6,750.4,4502.4,487.76,Epic Group,Product 12,CT,Connecticut,41.53815,-72.80704,Northeast,1356976.996
SO - 0004248,2017-04-03,Distributor,GUT930,6,1085.4,6512.400000000001,705.5100000000001,Sanum-Kehl Group,Product 15,FL,Florida,27.94752,-82.45843,South,3299478.315
SO - 0004516,2017-04-03,Wholesale,AXW291,8,3926.2000000000003,31409.600000000002,3219.484,Lazzy Group,Product 27,CO,Colorado,39.57916,-104.87692,West,964940.2310000001
SO - 0004757,2017-04-03,Distributor,AXW291,7,268.0,1876.0,125.96,Realcube Company,Product 14,MD,Maryland,39.25066,-76.52052,South,4028698.4090000005
SO - 0004840,2017-04-03,Wholesale,GUT930,6,3892.7000000000003,23356.2,1712.7880000000002,Voolia Ltd,Product 25,CT,Connecticut,41.53678,-72.79454,Northeast,5342315.484
SO - 0006677,2017-04-03,Wholesale,AXW291,9,958.1,8622.9,699.413,Kazu Corp,Product 26,WI,Wisconsin,43.07305,-89.40123,Midwest,5685138.2700000005
SO - 0007026,2017-04-03,Distributor,AXW291,6,1018.4,6110.4,692.5120000000001,Browsebug Company,Product 25,MI,Michigan,42.65837,-83.14993,Midwest,5342315.484
SO - 0007974,2017-04-03,Wholesale,NXH382,8,730.3000000000001,5842.400000000001,460.08900000000006,Viva Ltd,Product 13,OH,Ohio,39.75895,-84.19161,Midwest,3720639.645
SO - 0010052,2017-04-03,Wholesale,FLR025,9,1681.7,15135.300000000001,924.9350000000001,Johnson Ltd,Product 12,TX,Texas,33.0379,-97.11287,South,1356976.996
